Home Team:,ASP,11,1-4
Away Team:,TJ5,19,4-1
 
Stadium:,The Ice Castle presented by Yeti,Anchorage AK
 
Play:,Ball:,Offense:,Defense:,Kickoff:,Down:,Distance:,LOS:,Passing Yards:,Incomplete:,Rushing Yards:,Kicking Yards:,Punting Yards:,Return Yards:,Sack:,FG:,TD:,Safety:,Interception:,Fumble:,Turnover:,Minor Injury:,Major Injury:,Injured Position:,Penalty:,Penalty Type:,Penalty Yards:,Was Accepted?:
First Quarter:
4,TJ5,Blast,Cover 2,False,1,10,22,0,False,1,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Illegal Use of Hands,5,True
5,TJ5,Streaks,Cover 1 Mike Dog,False,1,10,27,47,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
6,TJ5,Streaks,Cover 2,False,1,10,74,24,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
7,TJ5,Draw,Cover 2,False,1,10,98,0,False,-5,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
8,TJ5,Slants,Cover 0 Bullets,False,2,15,93,4,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
9,TJ5,Blast,Cover 2,False,3,11,97,0,False,1,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
10,TJ5,Field Goal,,False,4,10,98,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
11,TJ5,Kickoff,,True,0,0,0,0,False,0,60,0,18,False,False,False,False,False,False,False,False,False,,False,,0,False
12,ASP,Option,Cover 3,False,1,10,23,0,False,5,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
13,ASP,Flood,Cover 1 Mike Dog,False,2,5,28,12,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Holding,-10,True
14,ASP,Play Action,Cover 2,False,2,15,18,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
15,ASP,Blast,Cover 3,False,3,15,18,0,False,2,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
16,ASP,Punt,,False,4,13,20,0,False,0,0,60,19,False,False,False,False,False,False,False,False,False,,False,,0,False
17,TJ5,Flood,Cover 3,False,1,10,39,8,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
18,TJ5,Slants,Cover 3,False,2,2,47,5,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
19,TJ5,Flood,Cover 0 Bullets,False,1,10,52,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
20,TJ5,Draw,Cover 3,False,2,10,52,0,False,2,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
21,TJ5,Slants,Cover 2,False,3,8,54,14,False,0,0,0,0,False,False,False,False,False,False,False,True,False,,False,,0,False
22,TJ5,Scissors,Cover 0 Bullets,False,1,10,68,19,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
23,TJ5,Scissors,Cover 0 Bullets,False,1,10,87,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
24,TJ5,Flood,Cover 0 Bullets,False,2,10,87,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
25,TJ5,Streaks,Cover 3,False,3,10,87,38,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Pass Interference,-10,True
26,TJ5,Field Goal,,False,4,20,77,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
27,TJ5,Kickoff,,True,0,0,0,0,False,0,65,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
28,ASP,Flood,Cover 2,False,1,10,25,8,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
29,ASP,Power,Cover 0 Bullets,False,2,2,33,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
30,ASP,Power,Cover 1 Mike Dog,False,3,2,33,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
31,ASP,Punt,,False,4,2,33,0,False,0,0,40,12,False,False,False,False,False,False,False,False,False,,False,,0,False
32,TJ5,Slants,Cover 3,False,1,10,39,9,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
33,TJ5,Slants,Cover 2,False,2,1,48,7,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
34,TJ5,Slants,Cover 0 Bullets,False,1,10,55,0,True,0,0,0,0,False,False,False,False,False,False,False,True,False,,False,,0,False
35,TJ5,Draw,Cover 2,False,2,10,55,0,False,16,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Illegal Formation,-5,True
