Home Team:,PP,10,0-5
Away Team:,MIN,37,2-3
 
Stadium:,Blood Clot Arena,Philadelphia PA
 
Play:,Ball:,Offense:,Defense:,Kickoff:,Down:,Distance:,LOS:,Passing Yards:,Incomplete:,Rushing Yards:,Kicking Yards:,Punting Yards:,Return Yards:,Sack:,FG:,TD:,Safety:,Interception:,Fumble:,Turnover:,Minor Injury:,Major Injury:,Injured Position:,Penalty:,Penalty Type:,Penalty Yards:,Was Accepted?:
First Quarter:
15,MIN,Play Action,Cover 3,False,1,10,41,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
16,MIN,Sweep,Cover 1 Mike Dog,False,2,10,41,0,False,21,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
17,MIN,Draw,Cover 3,False,1,10,62,0,False,3,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
18,MIN,Power,Cover 3,False,2,7,65,0,False,6,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
19,MIN,Power,Cover 3,False,3,1,71,0,False,4,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
20,MIN,Blast,Cover 3,False,1,10,75,0,False,3,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
21,MIN,Draw,Cover 2,False,2,7,78,0,False,-2,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Holding,5,True
22,MIN,Power,Cover 4,False,1,10,83,0,False,5,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
23,MIN,Power,Cover 3,False,2,5,88,0,False,11,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Delay of Game,-5,True
24,MIN,Draw,Cover 3,False,2,10,83,0,False,3,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
25,MIN,Power,Cover 2,False,3,7,86,0,False,8,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
26,MIN,Streaks,Cover 3,False,1,10,94,6,False,0,0,0,0,False,False,True,False,False,False,False,False,False,,False,,0,False
27,MIN,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
28,MIN,Kickoff,,True,0,0,0,0,False,0,60,0,13,False,False,False,False,False,False,False,False,False,,False,,0,False
29,PP,Draw,Cover 0 Bullets,False,1,10,18,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
30,PP,Draw,Cover 1 Mike Dog,False,2,10,18,0,False,11,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
31,PP,Draw,Hulk,False,1,10,29,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
32,PP,Option,Cover 2,False,2,10,29,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
33,PP,Draw,Cover 3,False,3,10,29,0,False,5,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
34,PP,Punt,,False,4,5,34,0,False,0,0,45,21,False,False,False,False,False,False,False,False,False,,False,,0,False
35,MIN,Blast,Cover 4,False,1,10,42,0,False,6,0,0,0,False,False,False,False,False,False,False,True,False,,False,,0,False
