Home Team:,TJ5,28,3-1
Away Team:,DD,24,3-1
 
Stadium:,The Neverland Ranch,Jackson MS
 
Play:,Ball:,Offense:,Defense:,Kickoff:,Down:,Distance:,LOS:,Passing Yards:,Incomplete:,Rushing Yards:,Kicking Yards:,Punting Yards:,Return Yards:,Sack:,FG:,TD:,Safety:,Interception:,Fumble:,Turnover:,Minor Injury:,Major Injury:,Injured Position:,Penalty:,Penalty Type:,Penalty Yards:,Was Accepted?:
First Quarter:
5,DD,Punt,,False,4,1,45,0,False,0,0,50,8,False,False,False,False,False,False,False,False,False,,False,,0,False
6,TJ5,Blast,Cover 2,False,1,10,13,0,False,4,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
7,TJ5,Sweep,Cover 3,False,2,6,17,0,False,8,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
8,TJ5,Draw,Cover 0 Bullets,False,1,10,25,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
9,TJ5,Blast,Cover 4,False,2,10,25,0,False,1,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
10,TJ5,Sweep,Cover 0 Bullets,False,3,9,26,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
11,TJ5,Punt,,False,4,9,26,0,False,0,0,50,14,False,False,False,False,False,False,False,False,False,,False,,0,False
12,DD,Flood,Cover 1 Mike Dog,False,1,10,38,9,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
13,DD,Scissors,Cover 1 Mike Dog,False,2,1,47,17,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
14,DD,Scissors,Cover 1 Mike Dog,False,1,10,64,15,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
15,DD,Streaks,Cover 1 Mike Dog,False,1,10,79,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
16,DD,Max Protect,Cover 0 Bullets,False,2,10,79,16,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
17,DD,Streaks,Cover 1 Mike Dog,False,1,10,95,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Pass Interference,15,True
18,DD,Flood,Cover 1 Mike Dog,False,1,10,110,-10,False,0,0,0,0,False,False,True,False,False,False,False,False,False,,False,,0,False
19,DD,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
20,DD,Kickoff,,True,0,0,0,0,False,0,60,0,15,False,False,False,False,False,False,False,False,False,,False,,0,False
21,TJ5,Blast,Cover 1 Mike Dog,False,1,10,20,0,False,2,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
22,TJ5,Streaks,Cover 4,False,2,8,22,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
23,TJ5,Draw,Cover 3,False,3,8,22,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
24,TJ5,Punt,,False,4,8,22,0,False,0,0,65,8,False,False,False,False,False,False,False,False,False,,False,,0,False
25,DD,Streaks,Cover 2,False,1,10,21,-5,False,0,0,0,0,True,False,False,False,False,False,False,False,False,,False,,0,False
26,DD,Screen Pass,Cover 1 Mike Dog,False,2,15,16,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
27,DD,Streaks,Cover 2,False,3,15,16,22,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
28,DD,Slants,Cover 1 Mike Dog,False,1,10,38,5,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
29,DD,Scissors,Cover 1 Mike Dog,False,2,5,43,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
30,DD,Flood,Cover 2,False,3,5,43,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
31,DD,Punt,,False,4,5,43,0,False,0,0,55,12,False,False,False,False,False,False,False,False,False,,False,,0,False
32,TJ5,Play Action,Cover 0 Bullets,False,1,10,14,18,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
33,TJ5,Flood,Cover 0 Bullets,False,1,10,32,18,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
34,TJ5,Flood,Cover 0 Bullets,False,1,10,50,14,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
35,TJ5,Flood,Cover 3,False,1,10,64,-6,False,0,0,0,0,True,False,False,False,False,False,False,False,False,,False,,0,False
